event_id,timestamp,device_id,query_domain,query_type,response_code,threat_intel_flag
dns_evt_000244,2026-01-01T04:04:00+00:00,endpoint_0337,service-244.synthetic.example,A,NOERROR,False
dns_evt_000245,2026-01-01T04:05:00+00:00,endpoint_0560,service-245.synthetic.example,TXT,NOERROR,False
dns_evt_000246,2026-01-01T04:06:00+00:00,endpoint_0952,service-246.synthetic.example,TXT,NOERROR,False
dns_evt_000247,2026-01-01T04:07:00+00:00,endpoint_0365,service-247.synthetic.example,AAAA,NOERROR,False
dns_evt_000248,2026-01-01T04:08:00+00:00,endpoint_0828,service-248.synthetic.example,A,NOERROR,False
dns_evt_000249,2026-01-01T04:09:00+00:00,endpoint_0828,service-249.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000250,2026-01-01T04:10:00+00:00,endpoint_0218,service-250.synthetic.example,TXT,NOERROR,False
dns_evt_000251,2026-01-01T04:11:00+00:00,endpoint_0280,service-251.synthetic.example,AAAA,NOERROR,False
dns_evt_000252,2026-01-01T04:12:00+00:00,endpoint_0078,service-252.synthetic.example,AAAA,NOERROR,False
dns_evt_000253,2026-01-01T04:13:00+00:00,endpoint_0478,service-253.synthetic.example,A,NOERROR,False
dns_evt_000254,2026-01-01T04:14:00+00:00,endpoint_0702,service-254.synthetic.example,A,NXDOMAIN,False
dns_evt_000255,2026-01-01T04:15:00+00:00,endpoint_0302,service-255.synthetic.example,A,NXDOMAIN,False
dns_evt_000256,2026-01-01T04:16:00+00:00,endpoint_0581,service-256.synthetic.example,TXT,NOERROR,False
dns_evt_000257,2026-01-01T04:17:00+00:00,endpoint_0438,service-257.synthetic.example,AAAA,NOERROR,False
dns_evt_000258,2026-01-01T04:18:00+00:00,endpoint_0693,service-258.synthetic.example,A,NOERROR,False
dns_evt_000259,2026-01-01T04:19:00+00:00,endpoint_0560,service-259.synthetic.example,TXT,NOERROR,False
dns_evt_000260,2026-01-01T04:20:00+00:00,endpoint_0933,service-260.synthetic.example,A,NOERROR,False
dns_evt_000261,2026-01-01T04:21:00+00:00,endpoint_0488,service-261.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000262,2026-01-01T04:22:00+00:00,endpoint_0589,service-262.synthetic.example,AAAA,NOERROR,False
dns_evt_000263,2026-01-01T04:23:00+00:00,endpoint_0234,service-263.synthetic.example,TXT,NOERROR,False
dns_evt_000264,2026-01-01T04:24:00+00:00,endpoint_0345,service-264.synthetic.example,A,NOERROR,False
dns_evt_000265,2026-01-01T04:25:00+00:00,endpoint_0340,service-265.synthetic.example,A,NOERROR,False
dns_evt_000266,2026-01-01T04:26:00+00:00,endpoint_0490,service-266.synthetic.example,A,NOERROR,False
dns_evt_000267,2026-01-01T04:27:00+00:00,endpoint_0728,service-267.synthetic.example,TXT,NOERROR,False
dns_evt_000268,2026-01-01T04:28:00+00:00,endpoint_0310,service-268.synthetic.example,A,NOERROR,False
dns_evt_000269,2026-01-01T04:29:00+00:00,endpoint_0252,service-269.synthetic.example,TXT,NOERROR,False
dns_evt_000270,2026-01-01T04:30:00+00:00,endpoint_0725,service-270.synthetic.example,A,NOERROR,False
dns_evt_000271,2026-01-01T04:31:00+00:00,endpoint_0669,service-271.synthetic.example,AAAA,NOERROR,False
dns_evt_000272,2026-01-01T04:32:00+00:00,endpoint_0768,service-272.synthetic.example,A,NOERROR,False
dns_evt_000273,2026-01-01T04:33:00+00:00,endpoint_0099,service-273.synthetic.example,TXT,NOERROR,False
dns_evt_000274,2026-01-01T04:34:00+00:00,endpoint_0732,service-274.synthetic.example,A,NOERROR,False
dns_evt_000275,2026-01-01T04:35:00+00:00,endpoint_0832,service-275.synthetic.example,AAAA,NOERROR,False
dns_evt_000276,2026-01-01T04:36:00+00:00,endpoint_0493,service-276.synthetic.example,TXT,NOERROR,False
dns_evt_000277,2026-01-01T04:37:00+00:00,endpoint_0298,service-277.synthetic.example,AAAA,NOERROR,False
dns_evt_000278,2026-01-01T04:38:00+00:00,endpoint_0874,service-278.synthetic.example,A,NOERROR,False
dns_evt_000279,2026-01-01T04:39:00+00:00,endpoint_0280,service-279.synthetic.example,TXT,NOERROR,False
dns_evt_000280,2026-01-01T04:40:00+00:00,endpoint_0095,service-280.synthetic.example,TXT,NOERROR,False
dns_evt_000281,2026-01-01T04:41:00+00:00,endpoint_0533,service-281.synthetic.example,A,NOERROR,False
dns_evt_000282,2026-01-01T04:42:00+00:00,endpoint_0870,service-282.synthetic.example,A,NOERROR,False
dns_evt_000283,2026-01-01T04:43:00+00:00,endpoint_0379,service-283.synthetic.example,TXT,NOERROR,False
dns_evt_000284,2026-01-01T04:44:00+00:00,endpoint_0854,service-284.synthetic.example,A,NOERROR,False
dns_evt_000285,2026-01-01T04:45:00+00:00,endpoint_0714,service-285.synthetic.example,TXT,NOERROR,False
dns_evt_000286,2026-01-01T04:46:00+00:00,endpoint_0297,service-286.synthetic.example,TXT,NOERROR,False
dns_evt_000287,2026-01-01T04:47:00+00:00,endpoint_0502,service-287.synthetic.example,TXT,NOERROR,False
dns_evt_000288,2026-01-01T04:48:00+00:00,endpoint_0732,service-288.synthetic.example,TXT,NOERROR,False
dns_evt_000289,2026-01-01T04:49:00+00:00,endpoint_0780,service-289.synthetic.example,A,NOERROR,False
dns_evt_000290,2026-01-01T04:50:00+00:00,endpoint_0021,service-290.synthetic.example,A,NOERROR,False
dns_evt_000291,2026-01-01T04:51:00+00:00,endpoint_0015,service-291.synthetic.example,AAAA,NOERROR,False
dns_evt_000292,2026-01-01T04:52:00+00:00,endpoint_0345,service-292.synthetic.example,A,NOERROR,False
dns_evt_000293,2026-01-01T04:53:00+00:00,endpoint_0236,service-293.synthetic.example,A,NOERROR,False
dns_evt_000294,2026-01-01T04:54:00+00:00,endpoint_0524,service-294.synthetic.example,AAAA,NOERROR,False
dns_evt_000295,2026-01-01T04:55:00+00:00,endpoint_0447,service-295.synthetic.example,TXT,NOERROR,False
dns_evt_000296,2026-01-01T04:56:00+00:00,endpoint_0686,service-296.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_000297,2026-01-01T04:57:00+00:00,endpoint_0695,service-297.synthetic.example,A,NOERROR,False
dns_evt_000298,2026-01-01T04:58:00+00:00,endpoint_0303,service-298.synthetic.example,A,NOERROR,False
dns_evt_000299,2026-01-01T04:59:00+00:00,endpoint_0160,service-299.synthetic.example,TXT,NOERROR,False
dns_evt_000300,2026-01-01T05:00:00+00:00,endpoint_0016,service-300.synthetic.example,AAAA,NOERROR,False
dns_evt_000301,2026-01-01T05:01:00+00:00,endpoint_0430,service-301.synthetic.example,A,NOERROR,False
dns_evt_000302,2026-01-01T05:02:00+00:00,endpoint_0340,service-302.synthetic.example,TXT,NOERROR,False
dns_evt_000303,2026-01-01T05:03:00+00:00,endpoint_0174,service-303.synthetic.example,A,NOERROR,False
dns_evt_000304,2026-01-01T05:04:00+00:00,endpoint_0937,service-304.synthetic.example,TXT,NOERROR,False
dns_evt_000305,2026-01-01T05:05:00+00:00,endpoint_0075,service-305.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000306,2026-01-01T05:06:00+00:00,endpoint_0645,service-306.synthetic.example,TXT,NOERROR,False
dns_evt_000307,2026-01-01T05:07:00+00:00,endpoint_0712,service-307.synthetic.example,AAAA,NOERROR,False
dns_evt_000308,2026-01-01T05:08:00+00:00,endpoint_0897,service-308.synthetic.example,A,NXDOMAIN,False
dns_evt_000309,2026-01-01T05:09:00+00:00,endpoint_0494,service-309.synthetic.example,TXT,NOERROR,False
dns_evt_000310,2026-01-01T05:10:00+00:00,endpoint_0077,service-310.synthetic.example,A,NOERROR,False
dns_evt_000311,2026-01-01T05:11:00+00:00,endpoint_0993,service-311.synthetic.example,AAAA,NOERROR,False
dns_evt_000312,2026-01-01T05:12:00+00:00,endpoint_0144,service-312.synthetic.example,TXT,NOERROR,False
dns_evt_000313,2026-01-01T05:13:00+00:00,endpoint_0601,service-313.synthetic.example,A,NXDOMAIN,False
dns_evt_000314,2026-01-01T05:14:00+00:00,endpoint_0242,service-314.synthetic.example,A,NOERROR,False
dns_evt_000315,2026-01-01T05:15:00+00:00,endpoint_0743,service-315.synthetic.example,AAAA,NOERROR,False
dns_evt_000316,2026-01-01T05:16:00+00:00,endpoint_0662,service-316.synthetic.example,A,NXDOMAIN,False
dns_evt_000317,2026-01-01T05:17:00+00:00,endpoint_0021,service-317.synthetic.example,A,NOERROR,False
dns_evt_000318,2026-01-01T05:18:00+00:00,endpoint_0345,service-318.synthetic.example,A,NOERROR,False
dns_evt_000319,2026-01-01T05:19:00+00:00,endpoint_0891,service-319.synthetic.example,TXT,NOERROR,False
dns_evt_000320,2026-01-01T05:20:00+00:00,endpoint_0718,service-320.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_000321,2026-01-01T05:21:00+00:00,endpoint_0592,service-321.synthetic.example,A,NOERROR,False
dns_evt_000322,2026-01-01T05:22:00+00:00,endpoint_0938,service-322.synthetic.example,AAAA,NOERROR,False
dns_evt_000323,2026-01-01T05:23:00+00:00,endpoint_0402,service-323.synthetic.example,AAAA,NOERROR,False
dns_evt_000324,2026-01-01T05:24:00+00:00,endpoint_0855,service-324.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_000325,2026-01-01T05:25:00+00:00,endpoint_0653,service-325.synthetic.example,TXT,NOERROR,False
dns_evt_000326,2026-01-01T05:26:00+00:00,endpoint_0823,service-326.synthetic.example,AAAA,NOERROR,False
dns_evt_000327,2026-01-01T05:27:00+00:00,endpoint_0928,service-327.synthetic.example,AAAA,NOERROR,False
dns_evt_000328,2026-01-01T05:28:00+00:00,endpoint_0936,service-328.synthetic.example,A,NOERROR,False
dns_evt_000329,2026-01-01T05:29:00+00:00,endpoint_0277,service-329.synthetic.example,A,NXDOMAIN,False
dns_evt_000330,2026-01-01T05:30:00+00:00,endpoint_0033,service-330.synthetic.example,A,NOERROR,False
dns_evt_000331,2026-01-01T05:31:00+00:00,endpoint_0412,service-331.synthetic.example,AAAA,NOERROR,False
dns_evt_000332,2026-01-01T05:32:00+00:00,endpoint_0427,service-332.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_000333,2026-01-01T05:33:00+00:00,endpoint_0036,service-333.synthetic.example,A,NOERROR,False
dns_evt_000334,2026-01-01T05:34:00+00:00,endpoint_0100,service-334.synthetic.example,TXT,NOERROR,False
dns_evt_000335,2026-01-01T05:35:00+00:00,endpoint_0021,service-335.synthetic.example,AAAA,NOERROR,False
dns_evt_000336,2026-01-01T05:36:00+00:00,endpoint_0834,service-336.synthetic.example,A,NXDOMAIN,False
dns_evt_000337,2026-01-01T05:37:00+00:00,endpoint_0445,service-337.synthetic.example,AAAA,NOERROR,False
dns_evt_000338,2026-01-01T05:38:00+00:00,endpoint_0536,service-338.synthetic.example,A,NOERROR,False
dns_evt_000339,2026-01-01T05:39:00+00:00,endpoint_0856,service-339.synthetic.example,AAAA,NOERROR,False
dns_evt_000340,2026-01-01T05:40:00+00:00,endpoint_0483,service-340.synthetic.example,TXT,NOERROR,False
dns_evt_000341,2026-01-01T05:41:00+00:00,endpoint_0916,service-341.synthetic.example,TXT,NOERROR,False
dns_evt_000342,2026-01-01T05:42:00+00:00,endpoint_0004,service-342.synthetic.example,TXT,NOERROR,False
dns_evt_000343,2026-01-01T05:43:00+00:00,endpoint_0128,service-343.synthetic.example,A,NOERROR,False
dns_evt_000344,2026-01-01T05:44:00+00:00,endpoint_0269,service-344.synthetic.example,A,NOERROR,False
dns_evt_000345,2026-01-01T05:45:00+00:00,endpoint_0881,service-345.synthetic.example,AAAA,NOERROR,False
dns_evt_000346,2026-01-01T05:46:00+00:00,endpoint_0593,service-346.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000347,2026-01-01T05:47:00+00:00,endpoint_0021,service-347.synthetic.example,A,NOERROR,False
dns_evt_000348,2026-01-01T05:48:00+00:00,endpoint_0073,service-348.synthetic.example,A,NOERROR,False
dns_evt_000349,2026-01-01T05:49:00+00:00,endpoint_0243,service-349.synthetic.example,TXT,NOERROR,False
dns_evt_000350,2026-01-01T05:50:00+00:00,endpoint_0958,service-350.synthetic.example,TXT,NOERROR,False
dns_evt_000351,2026-01-01T05:51:00+00:00,endpoint_0868,service-351.synthetic.example,TXT,NOERROR,False
dns_evt_000352,2026-01-01T05:52:00+00:00,endpoint_0676,service-352.synthetic.example,A,NOERROR,False
dns_evt_000353,2026-01-01T05:53:00+00:00,endpoint_0270,service-353.synthetic.example,AAAA,NOERROR,False
dns_evt_000354,2026-01-01T05:54:00+00:00,endpoint_0491,service-354.synthetic.example,A,NOERROR,False
dns_evt_000355,2026-01-01T05:55:00+00:00,endpoint_0651,service-355.synthetic.example,A,NOERROR,False
dns_evt_000356,2026-01-01T05:56:00+00:00,endpoint_0307,service-356.synthetic.example,A,NOERROR,False
dns_evt_000357,2026-01-01T05:57:00+00:00,endpoint_0624,service-357.synthetic.example,A,NOERROR,False
dns_evt_000358,2026-01-01T05:58:00+00:00,endpoint_0231,service-358.synthetic.example,AAAA,NOERROR,False
dns_evt_000359,2026-01-01T05:59:00+00:00,endpoint_0975,service-359.synthetic.example,A,NOERROR,False
dns_evt_000360,2026-01-01T06:00:00+00:00,endpoint_0100,service-360.synthetic.example,AAAA,NOERROR,False
dns_evt_000361,2026-01-01T06:01:00+00:00,endpoint_0525,service-361.synthetic.example,AAAA,NOERROR,False
dns_evt_000362,2026-01-01T06:02:00+00:00,endpoint_0197,service-362.synthetic.example,A,NOERROR,False
dns_evt_000363,2026-01-01T06:03:00+00:00,endpoint_0789,service-363.synthetic.example,A,NOERROR,False
dns_evt_000364,2026-01-01T06:04:00+00:00,endpoint_0427,service-364.synthetic.example,A,NOERROR,False
dns_evt_000365,2026-01-01T06:05:00+00:00,endpoint_0782,service-365.synthetic.example,TXT,NOERROR,False
dns_evt_000366,2026-01-01T06:06:00+00:00,endpoint_0031,service-366.synthetic.example,TXT,NOERROR,False
dns_evt_000367,2026-01-01T06:07:00+00:00,endpoint_0233,service-367.synthetic.example,A,NOERROR,False
dns_evt_000368,2026-01-01T06:08:00+00:00,endpoint_0630,service-368.synthetic.example,TXT,NOERROR,False
dns_evt_000369,2026-01-01T06:09:00+00:00,endpoint_0807,service-369.synthetic.example,TXT,NOERROR,False
dns_evt_000370,2026-01-01T06:10:00+00:00,endpoint_0829,service-370.synthetic.example,TXT,NOERROR,False
dns_evt_000371,2026-01-01T06:11:00+00:00,endpoint_0459,service-371.synthetic.example,TXT,NOERROR,False
dns_evt_000372,2026-01-01T06:12:00+00:00,endpoint_0878,service-372.synthetic.example,TXT,NOERROR,False
dns_evt_000373,2026-01-01T06:13:00+00:00,endpoint_0420,service-373.synthetic.example,A,NOERROR,False
dns_evt_000374,2026-01-01T06:14:00+00:00,endpoint_0322,service-374.synthetic.example,TXT,NOERROR,False
dns_evt_000375,2026-01-01T06:15:00+00:00,endpoint_0493,service-375.synthetic.example,A,NOERROR,False
dns_evt_000376,2026-01-01T06:16:00+00:00,endpoint_0543,service-376.synthetic.example,AAAA,NOERROR,False
dns_evt_000377,2026-01-01T06:17:00+00:00,endpoint_0809,service-377.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000378,2026-01-01T06:18:00+00:00,endpoint_0661,service-378.synthetic.example,TXT,NOERROR,False
dns_evt_000379,2026-01-01T06:19:00+00:00,endpoint_0370,service-379.synthetic.example,TXT,NOERROR,False
dns_evt_000380,2026-01-01T06:20:00+00:00,endpoint_0276,service-380.synthetic.example,AAAA,NOERROR,False
dns_evt_000381,2026-01-01T06:21:00+00:00,endpoint_0702,service-381.synthetic.example,TXT,NOERROR,False
dns_evt_000382,2026-01-01T06:22:00+00:00,endpoint_0545,service-382.synthetic.example,A,NOERROR,False
dns_evt_000383,2026-01-01T06:23:00+00:00,endpoint_0145,service-383.synthetic.example,TXT,NOERROR,False
dns_evt_000384,2026-01-01T06:24:00+00:00,endpoint_0920,service-384.synthetic.example,A,NOERROR,False
dns_evt_000385,2026-01-01T06:25:00+00:00,endpoint_0774,service-385.synthetic.example,A,NXDOMAIN,False
dns_evt_000386,2026-01-01T06:26:00+00:00,endpoint_0728,service-386.synthetic.example,TXT,NOERROR,False
dns_evt_000387,2026-01-01T06:27:00+00:00,endpoint_0850,service-387.synthetic.example,TXT,NOERROR,False
dns_evt_000388,2026-01-01T06:28:00+00:00,endpoint_0582,service-388.synthetic.example,TXT,NOERROR,False
dns_evt_000389,2026-01-01T06:29:00+00:00,endpoint_0193,service-389.synthetic.example,TXT,NOERROR,False
dns_evt_000390,2026-01-01T06:30:00+00:00,endpoint_0822,service-390.synthetic.example,AAAA,NOERROR,False
dns_evt_000391,2026-01-01T06:31:00+00:00,endpoint_0066,service-391.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_000392,2026-01-01T06:32:00+00:00,endpoint_0588,service-392.synthetic.example,TXT,NOERROR,False
dns_evt_000393,2026-01-01T06:33:00+00:00,endpoint_0483,service-393.synthetic.example,AAAA,NOERROR,False
dns_evt_000394,2026-01-01T06:34:00+00:00,endpoint_0565,service-394.synthetic.example,AAAA,NOERROR,False
dns_evt_000395,2026-01-01T06:35:00+00:00,endpoint_0636,service-395.synthetic.example,A,NOERROR,False
dns_evt_000396,2026-01-01T06:36:00+00:00,endpoint_0942,service-396.synthetic.example,A,NOERROR,False
dns_evt_000397,2026-01-01T06:37:00+00:00,endpoint_0065,service-397.synthetic.example,AAAA,NOERROR,False
dns_evt_000398,2026-01-01T06:38:00+00:00,endpoint_0973,service-398.synthetic.example,TXT,NOERROR,False
dns_evt_000399,2026-01-01T06:39:00+00:00,endpoint_0802,service-399.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000400,2026-01-01T06:40:00+00:00,endpoint_0974,service-400.synthetic.example,AAAA,NOERROR,False
dns_evt_000401,2026-01-01T06:41:00+00:00,endpoint_0879,service-401.synthetic.example,AAAA,NOERROR,False
dns_evt_000402,2026-01-01T06:42:00+00:00,endpoint_0001,service-402.synthetic.example,A,NOERROR,False
dns_evt_000403,2026-01-01T06:43:00+00:00,endpoint_0325,service-403.synthetic.example,A,NOERROR,False
dns_evt_000404,2026-01-01T06:44:00+00:00,endpoint_0480,service-404.synthetic.example,A,NOERROR,False
dns_evt_000405,2026-01-01T06:45:00+00:00,endpoint_0787,service-405.synthetic.example,A,NOERROR,False
dns_evt_000406,2026-01-01T06:46:00+00:00,endpoint_0062,service-406.synthetic.example,A,NOERROR,False
dns_evt_000407,2026-01-01T06:47:00+00:00,endpoint_0989,service-407.synthetic.example,A,NOERROR,False
dns_evt_000408,2026-01-01T06:48:00+00:00,endpoint_0005,service-408.synthetic.example,AAAA,NOERROR,False
dns_evt_000409,2026-01-01T06:49:00+00:00,endpoint_0691,service-409.synthetic.example,TXT,NOERROR,False
dns_evt_000410,2026-01-01T06:50:00+00:00,endpoint_0761,service-410.synthetic.example,A,NXDOMAIN,False
dns_evt_000411,2026-01-01T06:51:00+00:00,endpoint_0741,service-411.synthetic.example,AAAA,NOERROR,False
dns_evt_000412,2026-01-01T06:52:00+00:00,endpoint_0643,service-412.synthetic.example,A,NOERROR,False
dns_evt_000413,2026-01-01T06:53:00+00:00,endpoint_0176,service-413.synthetic.example,TXT,NOERROR,False
dns_evt_000414,2026-01-01T06:54:00+00:00,endpoint_0497,service-414.synthetic.example,A,NOERROR,False
dns_evt_000415,2026-01-01T06:55:00+00:00,endpoint_0011,service-415.synthetic.example,A,NOERROR,False
dns_evt_000416,2026-01-01T06:56:00+00:00,endpoint_0902,service-416.synthetic.example,AAAA,NOERROR,False
dns_evt_000417,2026-01-01T06:57:00+00:00,endpoint_0715,service-417.synthetic.example,AAAA,NOERROR,False
dns_evt_000418,2026-01-01T06:58:00+00:00,endpoint_0089,service-418.synthetic.example,TXT,NOERROR,False
dns_evt_000419,2026-01-01T06:59:00+00:00,endpoint_0134,service-419.synthetic.example,AAAA,NOERROR,False
dns_evt_000420,2026-01-01T07:00:00+00:00,endpoint_0405,service-420.synthetic.example,TXT,NOERROR,False
dns_evt_000421,2026-01-01T07:01:00+00:00,endpoint_0525,service-421.synthetic.example,TXT,NOERROR,False
dns_evt_000422,2026-01-01T07:02:00+00:00,endpoint_0999,service-422.synthetic.example,A,NOERROR,False
dns_evt_000423,2026-01-01T07:03:00+00:00,endpoint_0768,service-423.synthetic.example,AAAA,NOERROR,False
dns_evt_000424,2026-01-01T07:04:00+00:00,endpoint_0031,service-424.synthetic.example,A,NOERROR,False
dns_evt_000425,2026-01-01T07:05:00+00:00,endpoint_0358,service-425.synthetic.example,TXT,NOERROR,False
dns_evt_000426,2026-01-01T07:06:00+00:00,endpoint_0850,service-426.synthetic.example,TXT,NOERROR,False
dns_evt_000427,2026-01-01T07:07:00+00:00,endpoint_0366,service-427.synthetic.example,A,NOERROR,False
dns_evt_000428,2026-01-01T07:08:00+00:00,endpoint_0733,service-428.synthetic.example,A,NOERROR,False
dns_evt_000429,2026-01-01T07:09:00+00:00,endpoint_0962,service-429.synthetic.example,TXT,NOERROR,False
dns_evt_000430,2026-01-01T07:10:00+00:00,endpoint_0344,service-430.synthetic.example,TXT,NOERROR,False
dns_evt_000431,2026-01-01T07:11:00+00:00,endpoint_0949,service-431.synthetic.example,AAAA,NOERROR,False
dns_evt_000432,2026-01-01T07:12:00+00:00,endpoint_0589,service-432.synthetic.example,A,NOERROR,False
dns_evt_000433,2026-01-01T07:13:00+00:00,endpoint_0352,service-433.synthetic.example,A,NOERROR,False
dns_evt_000434,2026-01-01T07:14:00+00:00,endpoint_0500,service-434.synthetic.example,TXT,NOERROR,False
dns_evt_000435,2026-01-01T07:15:00+00:00,endpoint_0484,service-435.synthetic.example,TXT,NXDOMAIN,False
dns_evt_000436,2026-01-01T07:16:00+00:00,endpoint_0210,service-436.synthetic.example,AAAA,NOERROR,False
dns_evt_000437,2026-01-01T07:17:00+00:00,endpoint_0485,service-437.synthetic.example,TXT,NOERROR,False
dns_evt_000438,2026-01-01T07:18:00+00:00,endpoint_0698,service-438.synthetic.example,A,NOERROR,False
