event_id,timestamp,src_ip,dst_ip,dst_port,action,rule_name,bytes_transferred
fw_evt_000246,2026-01-01T04:06:00+00:00,10.2.246.46,198.51.100.246,22,allow,block_known_bad,447138
fw_evt_000247,2026-01-01T04:07:00+00:00,10.2.247.47,198.51.100.247,4444,allow,default_allow,133581
fw_evt_000248,2026-01-01T04:08:00+00:00,10.2.248.48,198.51.100.248,4444,allow,default_allow,221853
fw_evt_000249,2026-01-01T04:09:00+00:00,10.2.249.49,198.51.100.249,443,allow,default_allow,69671
fw_evt_000250,2026-01-01T04:10:00+00:00,10.2.250.50,198.51.100.250,4444,allow,egress_monitor,210655
fw_evt_000251,2026-01-01T04:11:00+00:00,10.2.251.51,198.51.100.251,80,allow,egress_monitor,499263
fw_evt_000252,2026-01-01T04:12:00+00:00,10.2.252.52,198.51.100.252,443,allow,block_known_bad,205250
fw_evt_000253,2026-01-01T04:13:00+00:00,10.2.253.53,198.51.100.253,22,deny,default_allow,17495
fw_evt_000254,2026-01-01T04:14:00+00:00,10.2.254.54,198.51.100.254,80,allow,block_known_bad,19250
fw_evt_000255,2026-01-01T04:15:00+00:00,10.2.0.55,198.51.100.0,443,allow,default_allow,26974
fw_evt_000256,2026-01-01T04:16:00+00:00,10.2.1.56,198.51.100.1,80,allow,egress_monitor,254173
fw_evt_000257,2026-01-01T04:17:00+00:00,10.2.2.57,198.51.100.2,53,allow,egress_monitor,163261
fw_evt_000258,2026-01-01T04:18:00+00:00,10.2.3.58,198.51.100.3,80,allow,egress_monitor,195346
fw_evt_000259,2026-01-01T04:19:00+00:00,10.2.4.59,198.51.100.4,53,allow,block_known_bad,487488
fw_evt_000260,2026-01-01T04:20:00+00:00,10.2.5.60,198.51.100.5,53,allow,default_allow,99283
fw_evt_000261,2026-01-01T04:21:00+00:00,10.2.6.61,198.51.100.6,53,allow,block_known_bad,239505
fw_evt_000262,2026-01-01T04:22:00+00:00,10.2.7.62,198.51.100.7,4444,deny,default_allow,120495
fw_evt_000263,2026-01-01T04:23:00+00:00,10.2.8.63,198.51.100.8,4444,allow,default_allow,475988
fw_evt_000264,2026-01-01T04:24:00+00:00,10.2.9.64,198.51.100.9,4444,allow,block_known_bad,188756
fw_evt_000265,2026-01-01T04:25:00+00:00,10.2.10.65,198.51.100.10,80,allow,block_known_bad,175192
fw_evt_000266,2026-01-01T04:26:00+00:00,10.2.11.66,198.51.100.11,4444,allow,default_allow,419775
fw_evt_000267,2026-01-01T04:27:00+00:00,10.2.12.67,198.51.100.12,53,allow,default_allow,370496
fw_evt_000268,2026-01-01T04:28:00+00:00,10.2.13.68,198.51.100.13,4444,allow,egress_monitor,173821
fw_evt_000269,2026-01-01T04:29:00+00:00,10.2.14.69,198.51.100.14,80,allow,egress_monitor,273708
fw_evt_000270,2026-01-01T04:30:00+00:00,10.2.15.70,198.51.100.15,80,deny,egress_monitor,253626
fw_evt_000271,2026-01-01T04:31:00+00:00,10.2.16.71,198.51.100.16,80,allow,block_known_bad,429079
fw_evt_000272,2026-01-01T04:32:00+00:00,10.2.17.72,198.51.100.17,22,allow,default_allow,95916
fw_evt_000273,2026-01-01T04:33:00+00:00,10.2.18.73,198.51.100.18,53,allow,egress_monitor,424723
fw_evt_000274,2026-01-01T04:34:00+00:00,10.2.19.74,198.51.100.19,443,allow,egress_monitor,332617
fw_evt_000275,2026-01-01T04:35:00+00:00,10.2.20.75,198.51.100.20,53,allow,default_allow,77984
fw_evt_000276,2026-01-01T04:36:00+00:00,10.2.21.76,198.51.100.21,4444,allow,block_known_bad,127328
fw_evt_000277,2026-01-01T04:37:00+00:00,10.2.22.77,198.51.100.22,22,allow,block_known_bad,97950
fw_evt_000278,2026-01-01T04:38:00+00:00,10.2.23.78,198.51.100.23,53,allow,default_allow,485850
fw_evt_000279,2026-01-01T04:39:00+00:00,10.2.24.79,198.51.100.24,4444,allow,default_allow,159989
fw_evt_000280,2026-01-01T04:40:00+00:00,10.2.25.80,198.51.100.25,443,allow,default_allow,238778
fw_evt_000281,2026-01-01T04:41:00+00:00,10.2.26.81,198.51.100.26,443,allow,default_allow,57091
fw_evt_000282,2026-01-01T04:42:00+00:00,10.2.27.82,198.51.100.27,443,allow,block_known_bad,4364
fw_evt_000283,2026-01-01T04:43:00+00:00,10.2.28.83,198.51.100.28,4444,allow,default_allow,294294
fw_evt_000284,2026-01-01T04:44:00+00:00,10.2.29.84,198.51.100.29,53,allow,egress_monitor,168322
fw_evt_000285,2026-01-01T04:45:00+00:00,10.2.30.85,198.51.100.30,80,allow,egress_monitor,242837
fw_evt_000286,2026-01-01T04:46:00+00:00,10.2.31.86,198.51.100.31,80,allow,block_known_bad,353495
fw_evt_000287,2026-01-01T04:47:00+00:00,10.2.32.87,198.51.100.32,53,allow,egress_monitor,488675
fw_evt_000288,2026-01-01T04:48:00+00:00,10.2.33.88,198.51.100.33,53,allow,default_allow,267536
fw_evt_000289,2026-01-01T04:49:00+00:00,10.2.34.89,198.51.100.34,443,allow,egress_monitor,197522
fw_evt_000290,2026-01-01T04:50:00+00:00,10.2.35.90,198.51.100.35,53,allow,egress_monitor,159057
fw_evt_000291,2026-01-01T04:51:00+00:00,10.2.36.91,198.51.100.36,80,allow,default_allow,238273
fw_evt_000292,2026-01-01T04:52:00+00:00,10.2.37.92,198.51.100.37,443,deny,egress_monitor,409499
fw_evt_000293,2026-01-01T04:53:00+00:00,10.2.38.93,198.51.100.38,22,allow,block_known_bad,251891
fw_evt_000294,2026-01-01T04:54:00+00:00,10.2.39.94,198.51.100.39,80,allow,default_allow,496014
fw_evt_000295,2026-01-01T04:55:00+00:00,10.2.40.95,198.51.100.40,80,allow,block_known_bad,177498
fw_evt_000296,2026-01-01T04:56:00+00:00,10.2.41.96,198.51.100.41,53,allow,block_known_bad,423595
fw_evt_000297,2026-01-01T04:57:00+00:00,10.2.42.97,198.51.100.42,22,allow,default_allow,63849
fw_evt_000298,2026-01-01T04:58:00+00:00,10.2.43.98,198.51.100.43,53,allow,default_allow,135700
fw_evt_000299,2026-01-01T04:59:00+00:00,10.2.44.99,198.51.100.44,22,allow,default_allow,294193
fw_evt_000300,2026-01-01T05:00:00+00:00,10.2.45.100,198.51.100.45,443,allow,default_allow,308607
fw_evt_000301,2026-01-01T05:01:00+00:00,10.2.46.101,198.51.100.46,22,allow,default_allow,494019
fw_evt_000302,2026-01-01T05:02:00+00:00,10.2.47.102,198.51.100.47,443,allow,default_allow,9732
fw_evt_000303,2026-01-01T05:03:00+00:00,10.2.48.103,198.51.100.48,22,allow,default_allow,334418
fw_evt_000304,2026-01-01T05:04:00+00:00,10.2.49.104,198.51.100.49,22,allow,egress_monitor,157847
fw_evt_000305,2026-01-01T05:05:00+00:00,10.2.50.105,198.51.100.50,22,deny,block_known_bad,62918
fw_evt_000306,2026-01-01T05:06:00+00:00,10.2.51.106,198.51.100.51,53,allow,egress_monitor,290614
fw_evt_000307,2026-01-01T05:07:00+00:00,10.2.52.107,198.51.100.52,4444,allow,egress_monitor,186306
fw_evt_000308,2026-01-01T05:08:00+00:00,10.2.53.108,198.51.100.53,53,allow,egress_monitor,7143
fw_evt_000309,2026-01-01T05:09:00+00:00,10.2.54.109,198.51.100.54,53,allow,block_known_bad,17675
fw_evt_000310,2026-01-01T05:10:00+00:00,10.2.55.110,198.51.100.55,53,allow,egress_monitor,175630
fw_evt_000311,2026-01-01T05:11:00+00:00,10.2.56.111,198.51.100.56,22,allow,block_known_bad,60969
fw_evt_000312,2026-01-01T05:12:00+00:00,10.2.57.112,198.51.100.57,53,allow,egress_monitor,39971
fw_evt_000313,2026-01-01T05:13:00+00:00,10.2.58.113,198.51.100.58,443,allow,block_known_bad,87522
fw_evt_000314,2026-01-01T05:14:00+00:00,10.2.59.114,198.51.100.59,4444,allow,block_known_bad,381416
fw_evt_000315,2026-01-01T05:15:00+00:00,10.2.60.115,198.51.100.60,4444,allow,block_known_bad,260551
fw_evt_000316,2026-01-01T05:16:00+00:00,10.2.61.116,198.51.100.61,4444,allow,block_known_bad,365924
fw_evt_000317,2026-01-01T05:17:00+00:00,10.2.62.117,198.51.100.62,80,deny,egress_monitor,264900
fw_evt_000318,2026-01-01T05:18:00+00:00,10.2.63.118,198.51.100.63,22,allow,egress_monitor,341787
fw_evt_000319,2026-01-01T05:19:00+00:00,10.2.64.119,198.51.100.64,4444,allow,egress_monitor,455579
fw_evt_000320,2026-01-01T05:20:00+00:00,10.2.65.120,198.51.100.65,80,deny,default_allow,195802
fw_evt_000321,2026-01-01T05:21:00+00:00,10.2.66.121,198.51.100.66,53,allow,default_allow,85328
fw_evt_000322,2026-01-01T05:22:00+00:00,10.2.67.122,198.51.100.67,80,allow,default_allow,438015
fw_evt_000323,2026-01-01T05:23:00+00:00,10.2.68.123,198.51.100.68,4444,allow,default_allow,375427
fw_evt_000324,2026-01-01T05:24:00+00:00,10.2.69.124,198.51.100.69,80,deny,block_known_bad,296714
fw_evt_000325,2026-01-01T05:25:00+00:00,10.2.70.125,198.51.100.70,22,allow,egress_monitor,153834
fw_evt_000326,2026-01-01T05:26:00+00:00,10.2.71.126,198.51.100.71,53,allow,default_allow,429034
fw_evt_000327,2026-01-01T05:27:00+00:00,10.2.72.127,198.51.100.72,53,deny,egress_monitor,346063
fw_evt_000328,2026-01-01T05:28:00+00:00,10.2.73.128,198.51.100.73,4444,deny,egress_monitor,190569
fw_evt_000329,2026-01-01T05:29:00+00:00,10.2.74.129,198.51.100.74,22,allow,default_allow,439434
fw_evt_000330,2026-01-01T05:30:00+00:00,10.2.75.130,198.51.100.75,443,deny,egress_monitor,93352
fw_evt_000331,2026-01-01T05:31:00+00:00,10.2.76.131,198.51.100.76,4444,allow,egress_monitor,194215
fw_evt_000332,2026-01-01T05:32:00+00:00,10.2.77.132,198.51.100.77,53,allow,default_allow,104066
fw_evt_000333,2026-01-01T05:33:00+00:00,10.2.78.133,198.51.100.78,53,allow,block_known_bad,447650
fw_evt_000334,2026-01-01T05:34:00+00:00,10.2.79.134,198.51.100.79,80,allow,block_known_bad,300197
fw_evt_000335,2026-01-01T05:35:00+00:00,10.2.80.135,198.51.100.80,443,allow,block_known_bad,72929
fw_evt_000336,2026-01-01T05:36:00+00:00,10.2.81.136,198.51.100.81,53,allow,egress_monitor,185746
fw_evt_000337,2026-01-01T05:37:00+00:00,10.2.82.137,198.51.100.82,80,allow,egress_monitor,57412
fw_evt_000338,2026-01-01T05:38:00+00:00,10.2.83.138,198.51.100.83,4444,deny,block_known_bad,103881
fw_evt_000339,2026-01-01T05:39:00+00:00,10.2.84.139,198.51.100.84,4444,allow,default_allow,475627
fw_evt_000340,2026-01-01T05:40:00+00:00,10.2.85.140,198.51.100.85,443,allow,egress_monitor,258923
fw_evt_000341,2026-01-01T05:41:00+00:00,10.2.86.141,198.51.100.86,22,deny,egress_monitor,257751
fw_evt_000342,2026-01-01T05:42:00+00:00,10.2.87.142,198.51.100.87,443,allow,default_allow,247448
fw_evt_000343,2026-01-01T05:43:00+00:00,10.2.88.143,198.51.100.88,443,deny,block_known_bad,244824
fw_evt_000344,2026-01-01T05:44:00+00:00,10.2.89.144,198.51.100.89,22,allow,block_known_bad,46476
fw_evt_000345,2026-01-01T05:45:00+00:00,10.2.90.145,198.51.100.90,443,deny,default_allow,173296
fw_evt_000346,2026-01-01T05:46:00+00:00,10.2.91.146,198.51.100.91,443,allow,egress_monitor,497521
fw_evt_000347,2026-01-01T05:47:00+00:00,10.2.92.147,198.51.100.92,4444,allow,default_allow,48651
fw_evt_000348,2026-01-01T05:48:00+00:00,10.2.93.148,198.51.100.93,53,deny,block_known_bad,113512
fw_evt_000349,2026-01-01T05:49:00+00:00,10.2.94.149,198.51.100.94,22,allow,block_known_bad,385317
fw_evt_000350,2026-01-01T05:50:00+00:00,10.2.95.150,198.51.100.95,53,allow,default_allow,478911
fw_evt_000351,2026-01-01T05:51:00+00:00,10.2.96.151,198.51.100.96,4444,deny,block_known_bad,363383
fw_evt_000352,2026-01-01T05:52:00+00:00,10.2.97.152,198.51.100.97,80,allow,default_allow,398242
fw_evt_000353,2026-01-01T05:53:00+00:00,10.2.98.153,198.51.100.98,22,allow,default_allow,201074
fw_evt_000354,2026-01-01T05:54:00+00:00,10.2.99.154,198.51.100.99,80,allow,block_known_bad,405219
fw_evt_000355,2026-01-01T05:55:00+00:00,10.2.100.155,198.51.100.100,80,allow,default_allow,148918
fw_evt_000356,2026-01-01T05:56:00+00:00,10.2.101.156,198.51.100.101,80,allow,egress_monitor,136876
fw_evt_000357,2026-01-01T05:57:00+00:00,10.2.102.157,198.51.100.102,80,allow,egress_monitor,282855
fw_evt_000358,2026-01-01T05:58:00+00:00,10.2.103.158,198.51.100.103,443,allow,egress_monitor,381843
fw_evt_000359,2026-01-01T05:59:00+00:00,10.2.104.159,198.51.100.104,443,allow,block_known_bad,436909
fw_evt_000360,2026-01-01T06:00:00+00:00,10.2.105.160,198.51.100.105,80,allow,default_allow,33022
fw_evt_000361,2026-01-01T06:01:00+00:00,10.2.106.161,198.51.100.106,53,allow,block_known_bad,492353
fw_evt_000362,2026-01-01T06:02:00+00:00,10.2.107.162,198.51.100.107,4444,allow,default_allow,278898
fw_evt_000363,2026-01-01T06:03:00+00:00,10.2.108.163,198.51.100.108,53,deny,egress_monitor,296823
fw_evt_000364,2026-01-01T06:04:00+00:00,10.2.109.164,198.51.100.109,53,deny,egress_monitor,313050
fw_evt_000365,2026-01-01T06:05:00+00:00,10.2.110.165,198.51.100.110,22,allow,default_allow,47880
fw_evt_000366,2026-01-01T06:06:00+00:00,10.2.111.166,198.51.100.111,443,allow,default_allow,487982
fw_evt_000367,2026-01-01T06:07:00+00:00,10.2.112.167,198.51.100.112,53,deny,default_allow,151436
fw_evt_000368,2026-01-01T06:08:00+00:00,10.2.113.168,198.51.100.113,53,allow,egress_monitor,119912
fw_evt_000369,2026-01-01T06:09:00+00:00,10.2.114.169,198.51.100.114,80,allow,default_allow,227288
fw_evt_000370,2026-01-01T06:10:00+00:00,10.2.115.170,198.51.100.115,22,allow,block_known_bad,468040
fw_evt_000371,2026-01-01T06:11:00+00:00,10.2.116.171,198.51.100.116,53,allow,egress_monitor,139033
fw_evt_000372,2026-01-01T06:12:00+00:00,10.2.117.172,198.51.100.117,80,allow,egress_monitor,221782
fw_evt_000373,2026-01-01T06:13:00+00:00,10.2.118.173,198.51.100.118,4444,allow,egress_monitor,392701
fw_evt_000374,2026-01-01T06:14:00+00:00,10.2.119.174,198.51.100.119,4444,deny,block_known_bad,134192
fw_evt_000375,2026-01-01T06:15:00+00:00,10.2.120.175,198.51.100.120,22,allow,egress_monitor,485040
fw_evt_000376,2026-01-01T06:16:00+00:00,10.2.121.176,198.51.100.121,443,allow,block_known_bad,482843
fw_evt_000377,2026-01-01T06:17:00+00:00,10.2.122.177,198.51.100.122,443,allow,block_known_bad,177766
fw_evt_000378,2026-01-01T06:18:00+00:00,10.2.123.178,198.51.100.123,80,allow,default_allow,399624
fw_evt_000379,2026-01-01T06:19:00+00:00,10.2.124.179,198.51.100.124,4444,allow,default_allow,32163
fw_evt_000380,2026-01-01T06:20:00+00:00,10.2.125.180,198.51.100.125,22,allow,default_allow,241679
fw_evt_000381,2026-01-01T06:21:00+00:00,10.2.126.181,198.51.100.126,80,allow,default_allow,39212
fw_evt_000382,2026-01-01T06:22:00+00:00,10.2.127.182,198.51.100.127,53,allow,block_known_bad,12445
fw_evt_000383,2026-01-01T06:23:00+00:00,10.2.128.183,198.51.100.128,22,allow,block_known_bad,239906
fw_evt_000384,2026-01-01T06:24:00+00:00,10.2.129.184,198.51.100.129,443,allow,block_known_bad,150838
fw_evt_000385,2026-01-01T06:25:00+00:00,10.2.130.185,198.51.100.130,443,allow,egress_monitor,240137
fw_evt_000386,2026-01-01T06:26:00+00:00,10.2.131.186,198.51.100.131,53,allow,egress_monitor,337147
fw_evt_000387,2026-01-01T06:27:00+00:00,10.2.132.187,198.51.100.132,53,allow,block_known_bad,86992
fw_evt_000388,2026-01-01T06:28:00+00:00,10.2.133.188,198.51.100.133,22,deny,default_allow,211323
fw_evt_000389,2026-01-01T06:29:00+00:00,10.2.134.189,198.51.100.134,80,allow,block_known_bad,272723
fw_evt_000390,2026-01-01T06:30:00+00:00,10.2.135.190,198.51.100.135,80,allow,block_known_bad,192297
fw_evt_000391,2026-01-01T06:31:00+00:00,10.2.136.191,198.51.100.136,443,allow,block_known_bad,205632
fw_evt_000392,2026-01-01T06:32:00+00:00,10.2.137.192,198.51.100.137,4444,allow,block_known_bad,63560
fw_evt_000393,2026-01-01T06:33:00+00:00,10.2.138.193,198.51.100.138,4444,allow,block_known_bad,42574
fw_evt_000394,2026-01-01T06:34:00+00:00,10.2.139.194,198.51.100.139,80,allow,egress_monitor,387108
fw_evt_000395,2026-01-01T06:35:00+00:00,10.2.140.195,198.51.100.140,443,allow,default_allow,288101
fw_evt_000396,2026-01-01T06:36:00+00:00,10.2.141.196,198.51.100.141,443,allow,block_known_bad,143219
fw_evt_000397,2026-01-01T06:37:00+00:00,10.2.142.197,198.51.100.142,4444,allow,default_allow,482949
fw_evt_000398,2026-01-01T06:38:00+00:00,10.2.143.198,198.51.100.143,22,deny,default_allow,383778
fw_evt_000399,2026-01-01T06:39:00+00:00,10.2.144.199,198.51.100.144,80,allow,block_known_bad,136180
fw_evt_000400,2026-01-01T06:40:00+00:00,10.2.145.0,198.51.100.145,80,deny,block_known_bad,202838
fw_evt_000401,2026-01-01T06:41:00+00:00,10.2.146.1,198.51.100.146,53,allow,block_known_bad,396674
fw_evt_000402,2026-01-01T06:42:00+00:00,10.2.147.2,198.51.100.147,4444,allow,block_known_bad,65452
fw_evt_000403,2026-01-01T06:43:00+00:00,10.2.148.3,198.51.100.148,53,allow,egress_monitor,118878
fw_evt_000404,2026-01-01T06:44:00+00:00,10.2.149.4,198.51.100.149,80,allow,default_allow,4875
fw_evt_000405,2026-01-01T06:45:00+00:00,10.2.150.5,198.51.100.150,53,allow,block_known_bad,471233
fw_evt_000406,2026-01-01T06:46:00+00:00,10.2.151.6,198.51.100.151,22,allow,block_known_bad,369885
fw_evt_000407,2026-01-01T06:47:00+00:00,10.2.152.7,198.51.100.152,53,allow,egress_monitor,27441
fw_evt_000408,2026-01-01T06:48:00+00:00,10.2.153.8,198.51.100.153,4444,allow,default_allow,64848
fw_evt_000409,2026-01-01T06:49:00+00:00,10.2.154.9,198.51.100.154,4444,allow,default_allow,219600
fw_evt_000410,2026-01-01T06:50:00+00:00,10.2.155.10,198.51.100.155,53,allow,egress_monitor,14954
fw_evt_000411,2026-01-01T06:51:00+00:00,10.2.156.11,198.51.100.156,443,allow,egress_monitor,415502
fw_evt_000412,2026-01-01T06:52:00+00:00,10.2.157.12,198.51.100.157,53,allow,block_known_bad,410704
fw_evt_000413,2026-01-01T06:53:00+00:00,10.2.158.13,198.51.100.158,4444,allow,default_allow,237464
fw_evt_000414,2026-01-01T06:54:00+00:00,10.2.159.14,198.51.100.159,443,allow,egress_monitor,123477
fw_evt_000415,2026-01-01T06:55:00+00:00,10.2.160.15,198.51.100.160,53,allow,block_known_bad,70505
fw_evt_000416,2026-01-01T06:56:00+00:00,10.2.161.16,198.51.100.161,443,allow,default_allow,466438
fw_evt_000417,2026-01-01T06:57:00+00:00,10.2.162.17,198.51.100.162,53,allow,default_allow,175786
fw_evt_000418,2026-01-01T06:58:00+00:00,10.2.163.18,198.51.100.163,80,allow,egress_monitor,332191
fw_evt_000419,2026-01-01T06:59:00+00:00,10.2.164.19,198.51.100.164,443,allow,egress_monitor,158432
fw_evt_000420,2026-01-01T07:00:00+00:00,10.2.165.20,198.51.100.165,4444,allow,default_allow,365739
fw_evt_000421,2026-01-01T07:01:00+00:00,10.2.166.21,198.51.100.166,4444,deny,egress_monitor,182970
fw_evt_000422,2026-01-01T07:02:00+00:00,10.2.167.22,198.51.100.167,22,deny,default_allow,135709
fw_evt_000423,2026-01-01T07:03:00+00:00,10.2.168.23,198.51.100.168,80,allow,default_allow,217926
fw_evt_000424,2026-01-01T07:04:00+00:00,10.2.169.24,198.51.100.169,53,allow,default_allow,422088
fw_evt_000425,2026-01-01T07:05:00+00:00,10.2.170.25,198.51.100.170,4444,deny,default_allow,310895
fw_evt_000426,2026-01-01T07:06:00+00:00,10.2.171.26,198.51.100.171,80,allow,block_known_bad,194336
fw_evt_000427,2026-01-01T07:07:00+00:00,10.2.172.27,198.51.100.172,443,allow,default_allow,324342
fw_evt_000428,2026-01-01T07:08:00+00:00,10.2.173.28,198.51.100.173,22,allow,egress_monitor,297126
fw_evt_000429,2026-01-01T07:09:00+00:00,10.2.174.29,198.51.100.174,443,allow,default_allow,390883
fw_evt_000430,2026-01-01T07:10:00+00:00,10.2.175.30,198.51.100.175,443,allow,egress_monitor,9289
fw_evt_000431,2026-01-01T07:11:00+00:00,10.2.176.31,198.51.100.176,80,allow,egress_monitor,276660
fw_evt_000432,2026-01-01T07:12:00+00:00,10.2.177.32,198.51.100.177,80,allow,default_allow,363301
fw_evt_000433,2026-01-01T07:13:00+00:00,10.2.178.33,198.51.100.178,22,allow,block_known_bad,456436
fw_evt_000434,2026-01-01T07:14:00+00:00,10.2.179.34,198.51.100.179,4444,deny,default_allow,8506
fw_evt_000435,2026-01-01T07:15:00+00:00,10.2.180.35,198.51.100.180,4444,allow,egress_monitor,371850
fw_evt_000436,2026-01-01T07:16:00+00:00,10.2.181.36,198.51.100.181,53,deny,egress_monitor,41307
fw_evt_000437,2026-01-01T07:17:00+00:00,10.2.182.37,198.51.100.182,443,allow,block_known_bad,437875
fw_evt_000438,2026-01-01T07:18:00+00:00,10.2.183.38,198.51.100.183,80,allow,egress_monitor,206223
fw_evt_000439,2026-01-01T07:19:00+00:00,10.2.184.39,198.51.100.184,443,allow,block_known_bad,90787
fw_evt_000440,2026-01-01T07:20:00+00:00,10.2.185.40,198.51.100.185,443,deny,default_allow,476664
fw_evt_000441,2026-01-01T07:21:00+00:00,10.2.186.41,198.51.100.186,22,allow,default_allow,427415
fw_evt_000442,2026-01-01T07:22:00+00:00,10.2.187.42,198.51.100.187,22,allow,block_known_bad,488488
fw_evt_000443,2026-01-01T07:23:00+00:00,10.2.188.43,198.51.100.188,4444,deny,default_allow,56967
fw_evt_000444,2026-01-01T07:24:00+00:00,10.2.189.44,198.51.100.189,4444,allow,egress_monitor,343853
fw_evt_000445,2026-01-01T07:25:00+00:00,10.2.190.45,198.51.100.190,80,allow,egress_monitor,413546
fw_evt_000446,2026-01-01T07:26:00+00:00,10.2.191.46,198.51.100.191,80,allow,egress_monitor,170864
fw_evt_000447,2026-01-01T07:27:00+00:00,10.2.192.47,198.51.100.192,443,allow,egress_monitor,248604
fw_evt_000448,2026-01-01T07:28:00+00:00,10.2.193.48,198.51.100.193,4444,deny,block_known_bad,319984
fw_evt_000449,2026-01-01T07:29:00+00:00,10.2.194.49,198.51.100.194,80,allow,default_allow,145061
fw_evt_000450,2026-01-01T07:30:00+00:00,10.2.195.50,198.51.100.195,80,allow,block_known_bad,231453
fw_evt_000451,2026-01-01T07:31:00+00:00,10.2.196.51,198.51.100.196,53,allow,default_allow,258020
fw_evt_000452,2026-01-01T07:32:00+00:00,10.2.197.52,198.51.100.197,443,allow,default_allow,281605
fw_evt_000453,2026-01-01T07:33:00+00:00,10.2.198.53,198.51.100.198,443,allow,egress_monitor,440335
fw_evt_000454,2026-01-01T07:34:00+00:00,10.2.199.54,198.51.100.199,443,allow,block_known_bad,205479
fw_evt_000455,2026-01-01T07:35:00+00:00,10.2.200.55,198.51.100.200,22,allow,egress_monitor,142223
fw_evt_000456,2026-01-01T07:36:00+00:00,10.2.201.56,198.51.100.201,443,allow,egress_monitor,42249
fw_evt_000457,2026-01-01T07:37:00+00:00,10.2.202.57,198.51.100.202,4444,allow,default_allow,495748
fw_evt_000458,2026-01-01T07:38:00+00:00,10.2.203.58,198.51.100.203,22,allow,block_known_bad,475239
fw_evt_000459,2026-01-01T07:39:00+00:00,10.2.204.59,198.51.100.204,80,allow,default_allow,87302
fw_evt_000460,2026-01-01T07:40:00+00:00,10.2.205.60,198.51.100.205,443,allow,block_known_bad,349317
