event_id,timestamp,sender,recipient,subject,attachment_type,url_count,phishing_score,delivered_flag,clicked_flag
mail_evt_000217,2026-01-01T03:37:00+00:00,sender17@synthetic-mail.example,user_0254,Synthetic business message,docx,3,37,True,False
mail_evt_000218,2026-01-01T03:38:00+00:00,sender18@synthetic-mail.example,user_0474,Synthetic business message,pdf,2,21,True,False
mail_evt_000219,2026-01-01T03:39:00+00:00,sender19@synthetic-mail.example,user_0393,Synthetic business message,zip,3,5,True,False
mail_evt_000220,2026-01-01T03:40:00+00:00,sender20@synthetic-mail.example,user_0030,Synthetic business message,zip,2,24,True,False
mail_evt_000221,2026-01-01T03:41:00+00:00,sender21@synthetic-mail.example,user_0244,Synthetic business message,docx,2,22,True,False
mail_evt_000222,2026-01-01T03:42:00+00:00,sender22@synthetic-mail.example,user_0086,Synthetic business message,docx,2,38,True,False
mail_evt_000223,2026-01-01T03:43:00+00:00,sender23@synthetic-mail.example,user_0286,Synthetic business message,zip,1,11,True,False
mail_evt_000224,2026-01-01T03:44:00+00:00,sender24@synthetic-mail.example,user_0257,Synthetic business message,zip,2,41,True,False
mail_evt_000225,2026-01-01T03:45:00+00:00,sender25@synthetic-mail.example,user_0406,Synthetic business message,none,0,10,True,False
mail_evt_000226,2026-01-01T03:46:00+00:00,sender26@synthetic-mail.example,user_0079,Synthetic business message,none,0,36,True,False
mail_evt_000227,2026-01-01T03:47:00+00:00,sender27@synthetic-mail.example,user_0398,Synthetic business message,pdf,3,18,True,False
mail_evt_000228,2026-01-01T03:48:00+00:00,sender28@synthetic-mail.example,user_0131,Synthetic business message,zip,2,23,True,False
mail_evt_000229,2026-01-01T03:49:00+00:00,sender29@synthetic-mail.example,user_0468,Synthetic business message,zip,4,49,True,False
mail_evt_000230,2026-01-01T03:50:00+00:00,sender30@synthetic-mail.example,user_0359,Synthetic business message,pdf,3,42,True,False
mail_evt_000231,2026-01-01T03:51:00+00:00,sender31@synthetic-mail.example,user_0167,Synthetic business message,docx,4,33,True,False
mail_evt_000232,2026-01-01T03:52:00+00:00,sender32@synthetic-mail.example,user_0111,Synthetic business message,docx,4,54,True,False
mail_evt_000233,2026-01-01T03:53:00+00:00,sender33@synthetic-mail.example,user_0265,Synthetic business message,docx,1,7,True,False
mail_evt_000234,2026-01-01T03:54:00+00:00,sender34@synthetic-mail.example,user_0107,Synthetic business message,zip,3,49,True,False
mail_evt_000235,2026-01-01T03:55:00+00:00,sender35@synthetic-mail.example,user_0113,Synthetic business message,none,0,8,True,False
mail_evt_000236,2026-01-01T03:56:00+00:00,sender36@synthetic-mail.example,user_0496,Synthetic business message,zip,3,6,True,False
mail_evt_000237,2026-01-01T03:57:00+00:00,sender37@synthetic-mail.example,user_0265,Synthetic business message,docx,2,36,True,True
mail_evt_000238,2026-01-01T03:58:00+00:00,sender38@synthetic-mail.example,user_0298,Synthetic business message,zip,3,7,True,False
mail_evt_000239,2026-01-01T03:59:00+00:00,sender39@synthetic-mail.example,user_0277,Synthetic business message,docx,1,16,True,False
mail_evt_000240,2026-01-01T04:00:00+00:00,sender40@synthetic-mail.example,user_0169,Synthetic business message,docx,3,41,True,False
mail_evt_000241,2026-01-01T04:01:00+00:00,sender41@synthetic-mail.example,user_0222,Synthetic business message,docx,2,24,True,False
mail_evt_000242,2026-01-01T04:02:00+00:00,sender42@synthetic-mail.example,user_0147,Synthetic business message,pdf,2,23,True,False
mail_evt_000243,2026-01-01T04:03:00+00:00,sender43@synthetic-mail.example,user_0302,Synthetic business message,docx,1,35,True,False
mail_evt_000244,2026-01-01T04:04:00+00:00,sender44@synthetic-mail.example,user_0002,Synthetic business message,zip,4,46,True,False
mail_evt_000245,2026-01-01T04:05:00+00:00,sender45@synthetic-mail.example,user_0241,Synthetic business message,pdf,4,39,True,False
mail_evt_000246,2026-01-01T04:06:00+00:00,sender46@synthetic-mail.example,user_0321,Synthetic business message,pdf,3,6,True,False
mail_evt_000247,2026-01-01T04:07:00+00:00,sender47@synthetic-mail.example,user_0258,Synthetic business message,none,4,33,True,False
mail_evt_000248,2026-01-01T04:08:00+00:00,sender48@synthetic-mail.example,user_0264,Synthetic business message,zip,0,3,True,False
mail_evt_000249,2026-01-01T04:09:00+00:00,sender49@synthetic-mail.example,user_0147,Synthetic business message,docx,4,14,True,False
mail_evt_000250,2026-01-01T04:10:00+00:00,sender50@synthetic-mail.example,user_0002,Synthetic business message,pdf,0,23,True,False
mail_evt_000251,2026-01-01T04:11:00+00:00,sender51@synthetic-mail.example,user_0367,Synthetic business message,pdf,3,18,True,False
mail_evt_000252,2026-01-01T04:12:00+00:00,sender52@synthetic-mail.example,user_0127,Synthetic business message,pdf,2,22,True,False
mail_evt_000253,2026-01-01T04:13:00+00:00,sender53@synthetic-mail.example,user_0077,Synthetic business message,none,1,49,True,False
mail_evt_000254,2026-01-01T04:14:00+00:00,sender54@synthetic-mail.example,user_0050,Synthetic business message,none,3,12,True,False
mail_evt_000255,2026-01-01T04:15:00+00:00,sender55@synthetic-mail.example,user_0357,Synthetic business message,zip,2,24,True,False
mail_evt_000256,2026-01-01T04:16:00+00:00,sender56@synthetic-mail.example,user_0296,Synthetic business message,pdf,2,53,True,False
mail_evt_000257,2026-01-01T04:17:00+00:00,sender57@synthetic-mail.example,user_0103,Synthetic business message,pdf,3,13,True,False
mail_evt_000258,2026-01-01T04:18:00+00:00,sender58@synthetic-mail.example,user_0456,Synthetic business message,pdf,2,21,True,False
mail_evt_000259,2026-01-01T04:19:00+00:00,sender59@synthetic-mail.example,user_0106,Synthetic business message,none,4,5,True,False
mail_evt_000260,2026-01-01T04:20:00+00:00,sender60@synthetic-mail.example,user_0052,Synthetic business message,docx,0,4,True,False
mail_evt_000261,2026-01-01T04:21:00+00:00,sender61@synthetic-mail.example,user_0323,Synthetic business message,pdf,3,27,True,False
mail_evt_000262,2026-01-01T04:22:00+00:00,sender62@synthetic-mail.example,user_0264,Synthetic business message,pdf,4,9,True,False
mail_evt_000263,2026-01-01T04:23:00+00:00,sender63@synthetic-mail.example,user_0178,Synthetic business message,zip,3,3,True,False
mail_evt_000264,2026-01-01T04:24:00+00:00,sender64@synthetic-mail.example,user_0169,Synthetic business message,docx,2,43,True,False
mail_evt_000265,2026-01-01T04:25:00+00:00,sender65@synthetic-mail.example,user_0207,Synthetic business message,docx,0,2,True,False
mail_evt_000266,2026-01-01T04:26:00+00:00,sender66@synthetic-mail.example,user_0329,Synthetic business message,none,0,39,True,False
mail_evt_000267,2026-01-01T04:27:00+00:00,sender67@synthetic-mail.example,user_0333,Synthetic business message,zip,1,24,True,False
mail_evt_000268,2026-01-01T04:28:00+00:00,sender68@synthetic-mail.example,user_0107,Synthetic business message,docx,1,39,True,False
mail_evt_000269,2026-01-01T04:29:00+00:00,sender69@synthetic-mail.example,user_0481,Synthetic business message,zip,2,47,True,False
mail_evt_000270,2026-01-01T04:30:00+00:00,sender70@synthetic-mail.example,user_0370,Synthetic business message,zip,4,37,True,False
mail_evt_000271,2026-01-01T04:31:00+00:00,sender71@synthetic-mail.example,user_0292,Synthetic business message,none,1,44,True,False
mail_evt_000272,2026-01-01T04:32:00+00:00,sender72@synthetic-mail.example,user_0449,Synthetic business message,zip,3,14,True,False
mail_evt_000273,2026-01-01T04:33:00+00:00,sender73@synthetic-mail.example,user_0479,Synthetic business message,none,3,8,True,False
mail_evt_000274,2026-01-01T04:34:00+00:00,sender74@synthetic-mail.example,user_0409,Synthetic business message,pdf,1,20,True,False
mail_evt_000275,2026-01-01T04:35:00+00:00,sender75@synthetic-mail.example,user_0133,Synthetic business message,none,2,22,True,False
mail_evt_000276,2026-01-01T04:36:00+00:00,sender76@synthetic-mail.example,user_0275,Synthetic business message,pdf,3,9,True,False
mail_evt_000277,2026-01-01T04:37:00+00:00,sender77@synthetic-mail.example,user_0348,Synthetic business message,none,1,11,True,False
mail_evt_000278,2026-01-01T04:38:00+00:00,sender78@synthetic-mail.example,user_0151,Synthetic business message,pdf,2,27,True,False
mail_evt_000279,2026-01-01T04:39:00+00:00,sender79@synthetic-mail.example,user_0299,Synthetic business message,zip,2,51,True,False
mail_evt_000280,2026-01-01T04:40:00+00:00,sender80@synthetic-mail.example,user_0358,Synthetic business message,zip,1,22,True,False
mail_evt_000281,2026-01-01T04:41:00+00:00,sender81@synthetic-mail.example,user_0177,Synthetic business message,pdf,2,26,True,False
mail_evt_000282,2026-01-01T04:42:00+00:00,sender82@synthetic-mail.example,user_0044,Synthetic business message,zip,1,30,True,False
mail_evt_000283,2026-01-01T04:43:00+00:00,sender83@synthetic-mail.example,user_0249,Synthetic business message,docx,0,25,True,False
mail_evt_000284,2026-01-01T04:44:00+00:00,sender84@synthetic-mail.example,user_0359,Synthetic business message,pdf,3,4,True,False
mail_evt_000285,2026-01-01T04:45:00+00:00,sender85@synthetic-mail.example,user_0165,Synthetic business message,zip,3,2,True,False
mail_evt_000286,2026-01-01T04:46:00+00:00,sender86@synthetic-mail.example,user_0453,Synthetic business message,docx,1,22,True,False
mail_evt_000287,2026-01-01T04:47:00+00:00,sender87@synthetic-mail.example,user_0012,Synthetic business message,none,3,34,True,False
mail_evt_000288,2026-01-01T04:48:00+00:00,sender88@synthetic-mail.example,user_0063,Synthetic business message,pdf,0,26,True,False
mail_evt_000289,2026-01-01T04:49:00+00:00,sender89@synthetic-mail.example,user_0391,Synthetic business message,zip,3,35,True,False
mail_evt_000290,2026-01-01T04:50:00+00:00,sender90@synthetic-mail.example,user_0455,Synthetic business message,none,1,40,True,False
mail_evt_000291,2026-01-01T04:51:00+00:00,sender91@synthetic-mail.example,user_0095,Synthetic business message,zip,3,32,True,False
mail_evt_000292,2026-01-01T04:52:00+00:00,sender92@synthetic-mail.example,user_0472,Synthetic business message,none,0,16,True,False
mail_evt_000293,2026-01-01T04:53:00+00:00,sender93@synthetic-mail.example,user_0205,Synthetic business message,none,1,34,True,False
mail_evt_000294,2026-01-01T04:54:00+00:00,sender94@synthetic-mail.example,user_0180,Synthetic business message,none,0,30,True,False
mail_evt_000295,2026-01-01T04:55:00+00:00,sender95@synthetic-mail.example,user_0323,Synthetic business message,pdf,1,45,True,False
mail_evt_000296,2026-01-01T04:56:00+00:00,sender96@synthetic-mail.example,user_0406,Synthetic business message,zip,0,1,True,False
mail_evt_000297,2026-01-01T04:57:00+00:00,sender97@synthetic-mail.example,user_0477,Synthetic business message,pdf,1,16,True,False
mail_evt_000298,2026-01-01T04:58:00+00:00,sender98@synthetic-mail.example,user_0153,Synthetic business message,none,4,47,True,False
mail_evt_000299,2026-01-01T04:59:00+00:00,sender99@synthetic-mail.example,user_0487,Synthetic business message,none,4,11,True,False
mail_evt_000300,2026-01-01T05:00:00+00:00,sender100@synthetic-mail.example,user_0491,Synthetic business message,zip,0,44,True,False
mail_evt_000301,2026-01-01T05:01:00+00:00,sender101@synthetic-mail.example,user_0089,Synthetic business message,zip,3,17,True,False
mail_evt_000302,2026-01-01T05:02:00+00:00,sender102@synthetic-mail.example,user_0388,Synthetic business message,zip,4,42,True,False
mail_evt_000303,2026-01-01T05:03:00+00:00,sender103@synthetic-mail.example,user_0382,Synthetic business message,docx,3,29,True,False
mail_evt_000304,2026-01-01T05:04:00+00:00,sender104@synthetic-mail.example,user_0236,Synthetic business message,zip,0,51,True,False
mail_evt_000305,2026-01-01T05:05:00+00:00,sender105@synthetic-mail.example,user_0442,Synthetic business message,zip,1,38,True,False
mail_evt_000306,2026-01-01T05:06:00+00:00,sender106@synthetic-mail.example,user_0421,Synthetic business message,pdf,4,35,True,False
mail_evt_000307,2026-01-01T05:07:00+00:00,sender107@synthetic-mail.example,user_0441,Synthetic business message,zip,2,7,True,False
mail_evt_000308,2026-01-01T05:08:00+00:00,sender108@synthetic-mail.example,user_0103,Synthetic business message,none,3,23,True,False
mail_evt_000309,2026-01-01T05:09:00+00:00,sender109@synthetic-mail.example,user_0130,Synthetic business message,docx,2,28,True,False
mail_evt_000310,2026-01-01T05:10:00+00:00,sender110@synthetic-mail.example,user_0110,Synthetic business message,none,1,13,True,False
mail_evt_000311,2026-01-01T05:11:00+00:00,sender111@synthetic-mail.example,user_0100,Synthetic business message,zip,4,12,True,False
mail_evt_000312,2026-01-01T05:12:00+00:00,sender112@synthetic-mail.example,user_0173,Synthetic business message,docx,1,52,True,False
mail_evt_000313,2026-01-01T05:13:00+00:00,sender113@synthetic-mail.example,user_0272,Synthetic business message,zip,3,16,True,False
mail_evt_000314,2026-01-01T05:14:00+00:00,sender114@synthetic-mail.example,user_0126,Synthetic business message,none,1,7,True,False
mail_evt_000315,2026-01-01T05:15:00+00:00,sender115@synthetic-mail.example,user_0055,Synthetic business message,none,4,31,True,False
mail_evt_000316,2026-01-01T05:16:00+00:00,sender116@synthetic-mail.example,user_0463,Synthetic business message,pdf,1,1,True,False
mail_evt_000317,2026-01-01T05:17:00+00:00,sender117@synthetic-mail.example,user_0399,Synthetic business message,zip,2,45,True,False
mail_evt_000318,2026-01-01T05:18:00+00:00,sender118@synthetic-mail.example,user_0387,Synthetic business message,none,4,46,True,True
mail_evt_000319,2026-01-01T05:19:00+00:00,sender119@synthetic-mail.example,user_0275,Synthetic business message,docx,4,45,True,False
mail_evt_000320,2026-01-01T05:20:00+00:00,sender120@synthetic-mail.example,user_0164,Synthetic business message,none,1,20,True,False
mail_evt_000321,2026-01-01T05:21:00+00:00,sender121@synthetic-mail.example,user_0462,Synthetic business message,none,0,9,True,False
mail_evt_000322,2026-01-01T05:22:00+00:00,sender122@synthetic-mail.example,user_0360,Synthetic business message,pdf,3,36,True,False
mail_evt_000323,2026-01-01T05:23:00+00:00,sender123@synthetic-mail.example,user_0405,Synthetic business message,pdf,2,50,True,False
mail_evt_000324,2026-01-01T05:24:00+00:00,sender124@synthetic-mail.example,user_0143,Synthetic business message,none,0,35,True,False
mail_evt_000325,2026-01-01T05:25:00+00:00,sender125@synthetic-mail.example,user_0306,Synthetic business message,zip,0,28,True,False
mail_evt_000326,2026-01-01T05:26:00+00:00,sender126@synthetic-mail.example,user_0478,Synthetic business message,zip,1,54,True,False
mail_evt_000327,2026-01-01T05:27:00+00:00,sender127@synthetic-mail.example,user_0294,Synthetic business message,zip,4,37,True,False
mail_evt_000328,2026-01-01T05:28:00+00:00,sender128@synthetic-mail.example,user_0386,Synthetic business message,none,1,8,True,False
mail_evt_000329,2026-01-01T05:29:00+00:00,sender129@synthetic-mail.example,user_0407,Synthetic business message,none,0,20,True,False
mail_evt_000330,2026-01-01T05:30:00+00:00,sender130@synthetic-mail.example,user_0254,Synthetic business message,none,0,45,True,False
mail_evt_000331,2026-01-01T05:31:00+00:00,sender131@synthetic-mail.example,user_0099,Synthetic business message,none,3,45,True,False
mail_evt_000332,2026-01-01T05:32:00+00:00,sender132@synthetic-mail.example,user_0200,Synthetic business message,pdf,3,53,True,True
mail_evt_000333,2026-01-01T05:33:00+00:00,sender133@synthetic-mail.example,user_0286,Synthetic business message,zip,3,46,True,False
mail_evt_000334,2026-01-01T05:34:00+00:00,sender134@synthetic-mail.example,user_0307,Synthetic business message,docx,2,18,True,False
mail_evt_000335,2026-01-01T05:35:00+00:00,sender135@synthetic-mail.example,user_0457,Synthetic business message,none,0,15,True,False
mail_evt_000336,2026-01-01T05:36:00+00:00,sender136@synthetic-mail.example,user_0265,Synthetic business message,none,1,5,True,False
mail_evt_000337,2026-01-01T05:37:00+00:00,sender137@synthetic-mail.example,user_0019,Synthetic business message,docx,1,25,True,False
mail_evt_000338,2026-01-01T05:38:00+00:00,sender138@synthetic-mail.example,user_0340,Synthetic business message,none,1,10,True,False
mail_evt_000339,2026-01-01T05:39:00+00:00,sender139@synthetic-mail.example,user_0487,Synthetic business message,docx,3,7,True,False
mail_evt_000340,2026-01-01T05:40:00+00:00,sender140@synthetic-mail.example,user_0427,Synthetic business message,pdf,1,49,True,False
mail_evt_000341,2026-01-01T05:41:00+00:00,sender141@synthetic-mail.example,user_0230,Synthetic business message,none,0,38,True,False
