event_id,timestamp,app_name,user_id,action,object_type,object_id,sharing_scope,result
saas_evt_000260,2026-01-01T04:20:00+00:00,SalesDesk,user_0033,oauth_consent,document,object_0260,private,success
saas_evt_000261,2026-01-01T04:21:00+00:00,DriveBox,user_0009,view,document,object_0261,team,success
saas_evt_000262,2026-01-01T04:22:00+00:00,DriveBox,user_0119,view,folder,object_0262,private,success
saas_evt_000263,2026-01-01T04:23:00+00:00,SalesDesk,user_0349,view,document,object_0263,private,success
saas_evt_000264,2026-01-01T04:24:00+00:00,DriveBox,user_0034,share,oauth_app,object_0264,private,success
saas_evt_000265,2026-01-01T04:25:00+00:00,DriveBox,user_0172,download,folder,object_0265,private,success
saas_evt_000266,2026-01-01T04:26:00+00:00,SalesDesk,user_0265,share,document,object_0266,team,success
saas_evt_000267,2026-01-01T04:27:00+00:00,SalesDesk,user_0224,share,folder,object_0267,team,success
saas_evt_000268,2026-01-01T04:28:00+00:00,DriveBox,user_0097,share,document,object_0268,team,success
saas_evt_000269,2026-01-01T04:29:00+00:00,WikiHub,user_0362,share,oauth_app,object_0269,private,success
saas_evt_000270,2026-01-01T04:30:00+00:00,DriveBox,user_0170,view,document,object_0270,private,success
saas_evt_000271,2026-01-01T04:31:00+00:00,WikiHub,user_0490,oauth_consent,oauth_app,object_0271,private,success
saas_evt_000272,2026-01-01T04:32:00+00:00,WikiHub,user_0256,oauth_consent,oauth_app,object_0272,private,success
saas_evt_000273,2026-01-01T04:33:00+00:00,DriveBox,user_0378,view,document,object_0273,private,success
saas_evt_000274,2026-01-01T04:34:00+00:00,WikiHub,user_0263,share,oauth_app,object_0274,team,success
saas_evt_000275,2026-01-01T04:35:00+00:00,SalesDesk,user_0276,share,folder,object_0275,private,success
saas_evt_000276,2026-01-01T04:36:00+00:00,DriveBox,user_0180,share,folder,object_0276,private,success
saas_evt_000277,2026-01-01T04:37:00+00:00,SalesDesk,user_0257,oauth_consent,oauth_app,object_0277,private,success
saas_evt_000278,2026-01-01T04:38:00+00:00,DriveBox,user_0069,download,document,object_0278,team,success
saas_evt_000279,2026-01-01T04:39:00+00:00,WikiHub,user_0309,oauth_consent,oauth_app,object_0279,private,success
saas_evt_000280,2026-01-01T04:40:00+00:00,WikiHub,user_0222,download,document,object_0280,team,success
saas_evt_000281,2026-01-01T04:41:00+00:00,DriveBox,user_0056,view,folder,object_0281,team,success
saas_evt_000282,2026-01-01T04:42:00+00:00,SalesDesk,user_0216,view,document,object_0282,private,success
saas_evt_000283,2026-01-01T04:43:00+00:00,SalesDesk,user_0013,share,oauth_app,object_0283,private,success
saas_evt_000284,2026-01-01T04:44:00+00:00,SalesDesk,user_0119,view,document,object_0284,private,success
saas_evt_000285,2026-01-01T04:45:00+00:00,SalesDesk,user_0384,download,folder,object_0285,private,success
saas_evt_000286,2026-01-01T04:46:00+00:00,WikiHub,user_0090,download,document,object_0286,private,success
saas_evt_000287,2026-01-01T04:47:00+00:00,SalesDesk,user_0229,view,folder,object_0287,private,success
saas_evt_000288,2026-01-01T04:48:00+00:00,WikiHub,user_0080,oauth_consent,oauth_app,object_0288,private,success
saas_evt_000289,2026-01-01T04:49:00+00:00,SalesDesk,user_0159,share,oauth_app,object_0289,private,success
saas_evt_000290,2026-01-01T04:50:00+00:00,SalesDesk,user_0036,share,document,object_0290,team,success
saas_evt_000291,2026-01-01T04:51:00+00:00,SalesDesk,user_0133,oauth_consent,document,object_0291,private,success
saas_evt_000292,2026-01-01T04:52:00+00:00,DriveBox,user_0087,view,document,object_0292,private,success
saas_evt_000293,2026-01-01T04:53:00+00:00,WikiHub,user_0262,view,document,object_0293,team,success
saas_evt_000294,2026-01-01T04:54:00+00:00,DriveBox,user_0103,share,document,object_0294,private,success
saas_evt_000295,2026-01-01T04:55:00+00:00,DriveBox,user_0347,share,document,object_0295,private,success
saas_evt_000296,2026-01-01T04:56:00+00:00,SalesDesk,user_0179,share,folder,object_0296,private,success
saas_evt_000297,2026-01-01T04:57:00+00:00,DriveBox,user_0283,download,oauth_app,object_0297,team,success
saas_evt_000298,2026-01-01T04:58:00+00:00,DriveBox,user_0245,view,oauth_app,object_0298,private,success
saas_evt_000299,2026-01-01T04:59:00+00:00,DriveBox,user_0295,oauth_consent,folder,object_0299,private,success
saas_evt_000300,2026-01-01T05:00:00+00:00,DriveBox,user_0383,share,oauth_app,object_0300,private,success
saas_evt_000301,2026-01-01T05:01:00+00:00,WikiHub,user_0002,view,folder,object_0301,private,success
saas_evt_000302,2026-01-01T05:02:00+00:00,DriveBox,user_0215,view,document,object_0302,private,success
saas_evt_000303,2026-01-01T05:03:00+00:00,DriveBox,user_0370,oauth_consent,document,object_0303,private,success
saas_evt_000304,2026-01-01T05:04:00+00:00,DriveBox,user_0067,view,folder,object_0304,private,success
saas_evt_000305,2026-01-01T05:05:00+00:00,SalesDesk,user_0087,download,folder,object_0305,private,success
saas_evt_000306,2026-01-01T05:06:00+00:00,SalesDesk,user_0252,oauth_consent,oauth_app,object_0306,team,success
saas_evt_000307,2026-01-01T05:07:00+00:00,DriveBox,user_0279,share,folder,object_0307,private,success
saas_evt_000308,2026-01-01T05:08:00+00:00,WikiHub,user_0280,oauth_consent,oauth_app,object_0308,private,success
saas_evt_000309,2026-01-01T05:09:00+00:00,WikiHub,user_0406,view,document,object_0309,private,success
saas_evt_000310,2026-01-01T05:10:00+00:00,SalesDesk,user_0385,view,folder,object_0310,private,success
saas_evt_000311,2026-01-01T05:11:00+00:00,WikiHub,user_0267,view,oauth_app,object_0311,private,success
saas_evt_000312,2026-01-01T05:12:00+00:00,SalesDesk,user_0346,oauth_consent,oauth_app,object_0312,private,success
saas_evt_000313,2026-01-01T05:13:00+00:00,DriveBox,user_0104,oauth_consent,oauth_app,object_0313,private,success
saas_evt_000314,2026-01-01T05:14:00+00:00,SalesDesk,user_0423,oauth_consent,oauth_app,object_0314,private,success
saas_evt_000315,2026-01-01T05:15:00+00:00,DriveBox,user_0286,share,document,object_0315,private,success
saas_evt_000316,2026-01-01T05:16:00+00:00,SalesDesk,user_0059,oauth_consent,folder,object_0316,team,success
saas_evt_000317,2026-01-01T05:17:00+00:00,DriveBox,user_0366,oauth_consent,oauth_app,object_0317,private,success
saas_evt_000318,2026-01-01T05:18:00+00:00,SalesDesk,user_0170,download,oauth_app,object_0318,team,success
saas_evt_000319,2026-01-01T05:19:00+00:00,DriveBox,user_0028,view,folder,object_0319,private,success
saas_evt_000320,2026-01-01T05:20:00+00:00,DriveBox,user_0127,share,folder,object_0320,private,success
saas_evt_000321,2026-01-01T05:21:00+00:00,SalesDesk,user_0132,share,oauth_app,object_0321,private,success
saas_evt_000322,2026-01-01T05:22:00+00:00,WikiHub,user_0406,download,document,object_0322,team,success
saas_evt_000323,2026-01-01T05:23:00+00:00,WikiHub,user_0328,share,document,object_0323,private,success
saas_evt_000324,2026-01-01T05:24:00+00:00,DriveBox,user_0180,oauth_consent,document,object_0324,private,success
saas_evt_000325,2026-01-01T05:25:00+00:00,DriveBox,user_0103,share,document,object_0325,private,success
saas_evt_000326,2026-01-01T05:26:00+00:00,DriveBox,user_0196,view,folder,object_0326,private,success
saas_evt_000327,2026-01-01T05:27:00+00:00,DriveBox,user_0179,share,oauth_app,object_0327,private,success
saas_evt_000328,2026-01-01T05:28:00+00:00,DriveBox,user_0340,download,folder,object_0328,team,success
saas_evt_000329,2026-01-01T05:29:00+00:00,WikiHub,user_0453,view,oauth_app,object_0329,private,success
saas_evt_000330,2026-01-01T05:30:00+00:00,DriveBox,user_0113,download,folder,object_0330,private,success
saas_evt_000331,2026-01-01T05:31:00+00:00,WikiHub,user_0029,oauth_consent,folder,object_0331,private,success
saas_evt_000332,2026-01-01T05:32:00+00:00,DriveBox,user_0461,share,folder,object_0332,private,success
saas_evt_000333,2026-01-01T05:33:00+00:00,SalesDesk,user_0060,share,oauth_app,object_0333,private,success
saas_evt_000334,2026-01-01T05:34:00+00:00,SalesDesk,user_0338,download,document,object_0334,private,success
saas_evt_000335,2026-01-01T05:35:00+00:00,SalesDesk,user_0205,oauth_consent,document,object_0335,private,success
saas_evt_000336,2026-01-01T05:36:00+00:00,WikiHub,user_0413,share,oauth_app,object_0336,team,success
saas_evt_000337,2026-01-01T05:37:00+00:00,WikiHub,user_0392,download,folder,object_0337,private,success
saas_evt_000338,2026-01-01T05:38:00+00:00,DriveBox,user_0474,share,document,object_0338,team,success
saas_evt_000339,2026-01-01T05:39:00+00:00,DriveBox,user_0210,view,oauth_app,object_0339,private,success
saas_evt_000340,2026-01-01T05:40:00+00:00,WikiHub,user_0436,download,document,object_0340,private,success
saas_evt_000341,2026-01-01T05:41:00+00:00,SalesDesk,user_0059,oauth_consent,document,object_0341,private,success
saas_evt_000342,2026-01-01T05:42:00+00:00,SalesDesk,user_0028,share,oauth_app,object_0342,private,success
saas_evt_000343,2026-01-01T05:43:00+00:00,WikiHub,user_0366,download,oauth_app,object_0343,private,success
saas_evt_000344,2026-01-01T05:44:00+00:00,DriveBox,user_0440,view,folder,object_0344,team,success
saas_evt_000345,2026-01-01T05:45:00+00:00,SalesDesk,user_0253,share,document,object_0345,private,success
saas_evt_000346,2026-01-01T05:46:00+00:00,SalesDesk,user_0017,view,oauth_app,object_0346,team,success
saas_evt_000347,2026-01-01T05:47:00+00:00,DriveBox,user_0377,download,oauth_app,object_0347,team,success
saas_evt_000348,2026-01-01T05:48:00+00:00,DriveBox,user_0228,view,folder,object_0348,private,success
saas_evt_000349,2026-01-01T05:49:00+00:00,SalesDesk,user_0283,share,oauth_app,object_0349,team,success
saas_evt_000350,2026-01-01T05:50:00+00:00,SalesDesk,user_0149,download,folder,object_0350,team,success
saas_evt_000351,2026-01-01T05:51:00+00:00,SalesDesk,user_0442,oauth_consent,document,object_0351,private,success
saas_evt_000352,2026-01-01T05:52:00+00:00,SalesDesk,user_0101,share,document,object_0352,private,success
saas_evt_000353,2026-01-01T05:53:00+00:00,WikiHub,user_0370,view,oauth_app,object_0353,private,success
saas_evt_000354,2026-01-01T05:54:00+00:00,WikiHub,user_0483,download,document,object_0354,private,success
saas_evt_000355,2026-01-01T05:55:00+00:00,DriveBox,user_0005,oauth_consent,folder,object_0355,team,success
saas_evt_000356,2026-01-01T05:56:00+00:00,WikiHub,user_0148,share,oauth_app,object_0356,team,success
saas_evt_000357,2026-01-01T05:57:00+00:00,SalesDesk,user_0159,download,folder,object_0357,team,success
saas_evt_000358,2026-01-01T05:58:00+00:00,DriveBox,user_0137,download,document,object_0358,private,success
saas_evt_000359,2026-01-01T05:59:00+00:00,SalesDesk,user_0162,download,document,object_0359,team,success
saas_evt_000360,2026-01-01T06:00:00+00:00,WikiHub,user_0099,oauth_consent,document,object_0360,private,success
saas_evt_000361,2026-01-01T06:01:00+00:00,SalesDesk,user_0148,share,oauth_app,object_0361,team,success
saas_evt_000362,2026-01-01T06:02:00+00:00,DriveBox,user_0326,oauth_consent,folder,object_0362,private,success
saas_evt_000363,2026-01-01T06:03:00+00:00,WikiHub,user_0039,share,oauth_app,object_0363,team,success
saas_evt_000364,2026-01-01T06:04:00+00:00,DriveBox,user_0450,oauth_consent,oauth_app,object_0364,private,success
saas_evt_000365,2026-01-01T06:05:00+00:00,WikiHub,user_0358,share,document,object_0365,private,success
saas_evt_000366,2026-01-01T06:06:00+00:00,DriveBox,user_0278,share,oauth_app,object_0366,private,success
saas_evt_000367,2026-01-01T06:07:00+00:00,WikiHub,user_0194,share,oauth_app,object_0367,team,success
saas_evt_000368,2026-01-01T06:08:00+00:00,DriveBox,user_0119,view,document,object_0368,private,success
saas_evt_000369,2026-01-01T06:09:00+00:00,SalesDesk,user_0138,oauth_consent,folder,object_0369,private,success
saas_evt_000370,2026-01-01T06:10:00+00:00,DriveBox,user_0190,view,folder,object_0370,private,success
saas_evt_000371,2026-01-01T06:11:00+00:00,SalesDesk,user_0482,view,folder,object_0371,private,success
saas_evt_000372,2026-01-01T06:12:00+00:00,SalesDesk,user_0385,view,document,object_0372,team,success
saas_evt_000373,2026-01-01T06:13:00+00:00,WikiHub,user_0106,view,document,object_0373,private,success
saas_evt_000374,2026-01-01T06:14:00+00:00,SalesDesk,user_0289,download,document,object_0374,private,success
saas_evt_000375,2026-01-01T06:15:00+00:00,SalesDesk,user_0424,share,oauth_app,object_0375,private,success
saas_evt_000376,2026-01-01T06:16:00+00:00,DriveBox,user_0197,download,document,object_0376,private,success
saas_evt_000377,2026-01-01T06:17:00+00:00,DriveBox,user_0116,view,oauth_app,object_0377,private,success
saas_evt_000378,2026-01-01T06:18:00+00:00,WikiHub,user_0129,view,document,object_0378,private,success
saas_evt_000379,2026-01-01T06:19:00+00:00,DriveBox,user_0410,view,folder,object_0379,private,success
saas_evt_000380,2026-01-01T06:20:00+00:00,DriveBox,user_0365,view,folder,object_0380,public,success
saas_evt_000381,2026-01-01T06:21:00+00:00,SalesDesk,user_0101,oauth_consent,oauth_app,object_0381,private,success
saas_evt_000382,2026-01-01T06:22:00+00:00,DriveBox,user_0427,oauth_consent,folder,object_0382,private,success
saas_evt_000383,2026-01-01T06:23:00+00:00,SalesDesk,user_0020,oauth_consent,oauth_app,object_0383,private,success
saas_evt_000384,2026-01-01T06:24:00+00:00,DriveBox,user_0269,share,oauth_app,object_0384,private,success
saas_evt_000385,2026-01-01T06:25:00+00:00,SalesDesk,user_0166,oauth_consent,folder,object_0385,private,success
saas_evt_000386,2026-01-01T06:26:00+00:00,SalesDesk,user_0286,oauth_consent,folder,object_0386,private,success
saas_evt_000387,2026-01-01T06:27:00+00:00,DriveBox,user_0071,view,document,object_0387,private,success
saas_evt_000388,2026-01-01T06:28:00+00:00,WikiHub,user_0209,view,folder,object_0388,private,success
saas_evt_000389,2026-01-01T06:29:00+00:00,DriveBox,user_0119,download,folder,object_0389,private,success
saas_evt_000390,2026-01-01T06:30:00+00:00,DriveBox,user_0061,share,document,object_0390,private,success
saas_evt_000391,2026-01-01T06:31:00+00:00,WikiHub,user_0305,oauth_consent,oauth_app,object_0391,private,success
saas_evt_000392,2026-01-01T06:32:00+00:00,DriveBox,user_0208,download,folder,object_0392,team,success
saas_evt_000393,2026-01-01T06:33:00+00:00,WikiHub,user_0346,share,document,object_0393,private,success
saas_evt_000394,2026-01-01T06:34:00+00:00,WikiHub,user_0427,view,oauth_app,object_0394,private,success
saas_evt_000395,2026-01-01T06:35:00+00:00,SalesDesk,user_0177,oauth_consent,oauth_app,object_0395,private,success
saas_evt_000396,2026-01-01T06:36:00+00:00,WikiHub,user_0045,oauth_consent,document,object_0396,private,success
saas_evt_000397,2026-01-01T06:37:00+00:00,SalesDesk,user_0488,download,oauth_app,object_0397,private,success
saas_evt_000398,2026-01-01T06:38:00+00:00,SalesDesk,user_0110,view,folder,object_0398,private,success
saas_evt_000399,2026-01-01T06:39:00+00:00,SalesDesk,user_0374,download,folder,object_0399,private,success
saas_evt_000400,2026-01-01T06:40:00+00:00,SalesDesk,user_0415,download,oauth_app,object_0400,private,success
saas_evt_000401,2026-01-01T06:41:00+00:00,DriveBox,user_0213,share,document,object_0401,team,success
saas_evt_000402,2026-01-01T06:42:00+00:00,DriveBox,user_0150,oauth_consent,oauth_app,object_0402,private,success
saas_evt_000403,2026-01-01T06:43:00+00:00,DriveBox,user_0219,share,oauth_app,object_0403,private,success
saas_evt_000404,2026-01-01T06:44:00+00:00,WikiHub,user_0243,oauth_consent,oauth_app,object_0404,team,success
saas_evt_000405,2026-01-01T06:45:00+00:00,WikiHub,user_0272,view,document,object_0405,private,success
saas_evt_000406,2026-01-01T06:46:00+00:00,SalesDesk,user_0441,share,folder,object_0406,private,success
saas_evt_000407,2026-01-01T06:47:00+00:00,WikiHub,user_0308,download,oauth_app,object_0407,private,success
saas_evt_000408,2026-01-01T06:48:00+00:00,DriveBox,user_0235,view,document,object_0408,private,success
saas_evt_000409,2026-01-01T06:49:00+00:00,DriveBox,user_0252,oauth_consent,oauth_app,object_0409,private,success
saas_evt_000410,2026-01-01T06:50:00+00:00,WikiHub,user_0413,share,document,object_0410,private,success
saas_evt_000411,2026-01-01T06:51:00+00:00,WikiHub,user_0309,share,document,object_0411,private,success
saas_evt_000412,2026-01-01T06:52:00+00:00,DriveBox,user_0202,view,document,object_0412,private,success
saas_evt_000413,2026-01-01T06:53:00+00:00,SalesDesk,user_0295,download,oauth_app,object_0413,private,success
saas_evt_000414,2026-01-01T06:54:00+00:00,SalesDesk,user_0174,download,folder,object_0414,private,success
saas_evt_000415,2026-01-01T06:55:00+00:00,SalesDesk,user_0203,oauth_consent,oauth_app,object_0415,private,success
saas_evt_000416,2026-01-01T06:56:00+00:00,SalesDesk,user_0301,download,folder,object_0416,private,success
saas_evt_000417,2026-01-01T06:57:00+00:00,DriveBox,user_0105,view,oauth_app,object_0417,private,success
saas_evt_000418,2026-01-01T06:58:00+00:00,SalesDesk,user_0447,download,document,object_0418,private,success
saas_evt_000419,2026-01-01T06:59:00+00:00,SalesDesk,user_0467,share,document,object_0419,team,success
saas_evt_000420,2026-01-01T07:00:00+00:00,DriveBox,user_0169,download,folder,object_0420,private,success
saas_evt_000421,2026-01-01T07:01:00+00:00,DriveBox,user_0067,oauth_consent,document,object_0421,private,success
saas_evt_000422,2026-01-01T07:02:00+00:00,WikiHub,user_0054,view,folder,object_0422,private,success
saas_evt_000423,2026-01-01T07:03:00+00:00,WikiHub,user_0270,oauth_consent,folder,object_0423,private,success
saas_evt_000424,2026-01-01T07:04:00+00:00,SalesDesk,user_0302,view,document,object_0424,private,success
saas_evt_000425,2026-01-01T07:05:00+00:00,DriveBox,user_0383,oauth_consent,oauth_app,object_0425,team,success
